amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	cpf	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended 
004-0399524-0592256	004-0399524-0592256	2023-02-26T05:29:02+00:00	2023-02-26T18:34:26+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95								BROOKLYN	NY	11209-6236	US			FALSE			FALSE
002-0029054-8603026	002-0029054-8603026	2023-02-26T05:27:56+00:00	2023-03-15T07:48:23+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	44.95								SOMERSWORTH	NH	03878-3235	US			FALSE			FALSE
002-3095855-4946663	002-3095855-4946663	2023-02-26T05:27:03+00:00	2023-02-27T08:29:14+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	21	1.63							Poway	CA	92064	US			FALSE			FALSE
002-0206805-0530406	002-0206805-0530406	2023-02-26T05:24:10+00:00	2023-03-01T08:23:48+00:00	Cancelled	Amazon	Amazon.com			Standard	REDACTED_1	Cancelled	0										SHERMAN OAKS	CA	91411-2979	US			FALSE			FALSE
003-8883039-3632206	003-8883039-3632206	2023-02-26T05:23:05+00:00	2023-02-26T11:10:53+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	245	13.48							Grafton	WI	53024	US			FALSE			FALSE
004-2529443-3930403	004-2529443-3930403	2023-02-26T05:19:40+00:00	2023-02-27T12:18:48+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	19	1.5							MODESTO	CA	95350-5525	US			FALSE			FALSE
003-0650335-6593003	003-0650335-6593003	2023-02-26T05:19:28+00:00	2023-02-28T02:09:04+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	169.95	13.6							DARIEN	IL	60561-1794	US			FALSE			FALSE
004-5905040-2504230	004-5905040-2504230	2023-02-26T05:14:07+00:00	2023-02-26T09:19:42+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	27.95	3	2.99					2.99	UNION CITY	CA	94587-3660	US			FALSE			FALSE
003-4049204-6593038	003-4049204-6593038	2023-02-26T05:05:50+00:00	2023-02-27T14:59:49+00:00	Cancelled	Amazon	Amazon.com			Standard	REDACTED_1	Cancelled	0										TALLADEGA	AL	35160-8828	US			FALSE			FALSE
000-2059536-9686660	000-2059536-9686660	2023-02-26T05:02:44+00:00	2023-02-26T05:11:18+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_1	Cancelled	0										NEWTOWN	CT	06470-1723	US			FALSE			FALSE
002-3030686-4550463	002-3030686-4550463	2023-02-26T05:00:47+00:00	2023-02-27T05:11:09+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	19	1.48							CHANDLER	AZ	85249-7139	US			FALSE			FALSE
002-6334026-3240829	002-6334026-3240829	2023-02-26T04:44:10+00:00	2023-02-26T19:26:04+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.8	4.2							SAN JOSE	CA	95136	US			FALSE			FALSE
003-2042638-3328263	003-2042638-3328263	2023-02-26T04:34:18+00:00	2023-02-27T08:15:09+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	64.3	4.66							SIMI VALLEY	CA	93065-4983	US			FALSE			FALSE
002-4094683-8555426	002-4094683-8555426	2023-02-26T04:32:43+00:00	2023-03-06T13:40:08+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_1	Shipped	1	USD	31	2.17							DAVIE	FL	33324-6315	US			FALSE			FALSE
004-2585552-6580809	004-2585552-6580809	2023-02-26T04:22:00+00:00	2023-02-26T04:26:12+00:00	Cancelled	Amazon	Amazon.com			SecondDay	REDACTED_1	Cancelled	0										BREA	CA	92823-6339	US			TRUE			FALSE
003-0953439-8364260	003-0953439-8364260	2023-02-26T04:16:53+00:00	2023-02-26T09:51:56+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	27.95	2.66	9.99	0.95					BELL GARDENS	CA	90201-2326	US			FALSE			FALSE
003-3232936-3653006	003-3232936-3653006	2023-02-26T04:16:05+00:00	2023-02-26T19:46:43+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	76	7.79							FREMONT	CA	94555-2936	US			FALSE			FALSE
004-5839804-6693063	004-5839804-6693063	2023-02-26T04:14:28+00:00	2023-02-26T19:32:27+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	24								BRONX	NY	10455-1378	US			FALSE			FALSE
004-5839804-6693063	004-5839804-6693063	2023-02-26T04:14:28+00:00	2023-02-26T19:32:27+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	24								BRONX	NY	10455-1378	US			FALSE			FALSE
002-2668302-2933850	002-2668302-2933850	2023-02-26T04:11:20+00:00	2023-02-27T22:38:10+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	22.7	1.08							ORCHARD PARK	NY	14127-4854	US			FALSE			FALSE
000-0524405-4882604	000-0524405-4882604	2023-02-26T04:09:59+00:00	2023-02-28T03:40:57+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	111	7.77							WESTON	FL	33332-2491	US			FALSE			FALSE
003-5630085-8000868	003-5630085-8000868	2023-02-26T04:09:15+00:00	2023-02-26T14:37:05+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_1	Cancelled	0										NEW YORK	NY	10025-1831	US			FALSE			FALSE
004-4538000-2084223	004-4538000-2084223	2023-02-26T04:07:29+00:00	2023-02-28T17:23:15+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	280	16.8							DEARBORN HEIGHTS	MI	48127-2352	US			FALSE			FALSE
004-4260803-0335446	004-4260803-0335446	2023-02-26T04:07:11+00:00	2023-03-01T05:21:31+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	210	18.11	5.09					5.09	ronkonkoma	ny	11779	US	US Core Free Shipping Promotion A3JU1FCINF5SD0		FALSE			FALSE
003-3396304-9443426	003-3396304-9443426	2023-02-26T04:06:09+00:00	2023-02-27T07:23:39+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	3.58							COLUMBIA	MO	65203-2258	US			FALSE			FALSE
000-9999230-6358630	000-9999230-6358630	2023-02-26T04:03:11+00:00	2023-02-28T18:44:50+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	4.05							LAWTON	OK	73505-5502	US			FALSE			FALSE
004-5388625-5485000	004-5388625-5485000	2023-02-26T04:02:15+00:00	2023-02-28T23:34:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	1.8							PITTSFORD	NY	14534-2470	US			FALSE			FALSE
003-0542942-8320803	003-0542942-8320803	2023-02-26T04:00:13+00:00	2023-02-27T19:00:56+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_1	Shipped	1	USD	19								Eagan	MN	55122	US			FALSE			FALSE
004-8863829-6620253	004-8863829-6620253	2023-02-26T03:57:59+00:00	2023-02-27T20:47:45+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	210	18.06							PHOENIX	AZ	85048-8953	US			FALSE			FALSE
003-0250634-0005802	003-0250634-0005802	2023-02-26T03:49:23+00:00	2023-02-27T01:30:53+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_1	Shipped	1	USD	27.95	2.86	0.59	0.06					POMONA	CA	91766-1013	US			FALSE			FALSE
000-3386308-8306269	000-3386308-8306269	2023-02-26T03:43:00+00:00	2023-02-26T09:33:28+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	17	1.32							CARLSBAD	CA	92009-6501	US			FALSE			FALSE
002-9922606-9386623	002-9922606-9386623	2023-02-26T03:42:49+00:00	2023-02-28T18:26:10+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_1	Shipped	1	USD	21	1.84							STANTON	CA	90680-2732	US			FALSE			FALSE
002-0033304-2226638	002-0033304-2226638	2023-02-26T03:34:23+00:00	2023-02-28T06:40:24+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	210	19.69							FOSTER CITY	CA	94404-2966	US			FALSE			FALSE
002-8432839-8605436	002-8432839-8605436	2023-02-26T03:30:53+00:00	2023-02-27T04:09:41+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	19								BROOKLYN	NY	11207-2780	US			FALSE			FALSE
003-9392662-2034634	003-9392662-2034634	2023-02-26T03:30:34+00:00	2023-02-26T11:21:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	196	10.78							HARTFORD	WI	53027-9487	US			FALSE			FALSE
003-3083643-0202242	003-3083643-0202242	2023-02-26T03:25:45+00:00	2023-02-26T23:58:31+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	3.71							PLANO	TX	75093-4029	US			FALSE			FALSE
004-0864505-9603420	004-0864505-9603420	2023-02-26T03:12:14+00:00	2023-02-26T08:03:50+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	27.95	2.17							ELK GROVE	CA	95757-3246	US			FALSE			FALSE
003-0404355-2503433	003-0404355-2503433	2023-02-26T03:08:20+00:00	2023-02-28T10:17:38+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	38	2.66							CONYERS	GA	30094-3812	US			FALSE			FALSE
003-0322932-5033062	003-0322932-5033062	2023-02-26T03:08:10+00:00	2023-02-27T06:54:30+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	210	19.43							SANTA ROSA	CA	95403-1528	US			FALSE			FALSE
000-0323999-9544263	000-0323999-9544263	2023-02-26T03:01:44+00:00	2023-02-27T03:47:14+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	21	1.47							ST PETERSBURG	FL	33703-5352	US			FALSE			FALSE
003-6404664-9925834	003-6404664-9925834	2023-02-26T02:54:55+00:00	2023-02-27T07:26:08+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	4.61							PASADENA	CA	91103-3874	US			FALSE			FALSE
002-0360254-0623404	002-0360254-0623404	2023-02-26T02:54:26+00:00	2023-03-01T17:39:15+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	19		3.67					3.67	REVERE	MA	02151-4419	US	US Core Free Shipping Promotion A3JU1FCINF5SD0		FALSE			FALSE
000-6005003-0003866	000-6005003-0003866	2023-02-26T02:49:10+00:00	2023-02-28T05:41:40+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_1	Shipped	1	USD	169.95	14.02							Montgomery	TEXAS	77356	US			FALSE			FALSE
000-0865530-5489829	000-0865530-5489829	2023-02-26T02:48:46+00:00	2023-02-27T06:23:10+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	28	2.45							PLAINFIELD	IL	60586-7801	US			FALSE			FALSE
003-5520668-3600462	003-5520668-3600462	2023-02-26T02:46:24+00:00	2023-03-03T11:41:19+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	35	2.45							SOUTH MIAMI	FL	33143-5304	US			FALSE			FALSE
004-3093039-3333829	004-3093039-3333829	2023-02-26T02:45:17+00:00	2023-03-01T23:07:51+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	210	21.53							SEATTLE	WA	98117-4931	US			FALSE			FALSE
004-6508242-3969009	004-6508242-3969009	2023-02-26T02:42:51+00:00	2023-02-27T14:15:39+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	210	12.6							ASHBURN	VA	20147-4738	US			FALSE			FALSE
002-9080960-0585832	002-9080960-0585832	2023-02-26T02:41:41+00:00	2023-02-27T22:22:14+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	31								Vauxhall	NJ	7088	US			FALSE			FALSE
002-6806268-9596208	002-6806268-9596208	2023-02-26T02:40:16+00:00	2023-03-10T19:48:58+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	58.95	5.95	0.75	0.08					BELLEVUE	WA	98007-4482	US			FALSE			FALSE
003-2855300-3608603	003-2855300-3608603	2023-02-26T02:38:35+00:00	2023-02-26T07:28:08+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	19								CHELSEA	MA	02150-4012	US			FALSE			FALSE
003-9446996-6048248	003-9446996-6048248	2023-02-26T02:37:10+00:00	2023-02-27T23:48:43+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	175	15.97							MORGAN HILL	CA	95037-3751	US			FALSE			FALSE
004-5320653-0050639	004-5320653-0050639	2023-02-26T02:35:49+00:00	2023-02-26T22:21:10+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95								PHILADELPHIA	PA	19103-6718	US			FALSE			FALSE
004-0646000-6083440	004-0646000-6083440	2023-02-26T02:26:52+00:00	2023-02-26T22:13:25+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	27.95	1.12							SCHENECTADY	NY	12308-3218	US			FALSE			FALSE
004-5993833-9032203	004-5993833-9032203	2023-02-26T02:19:14+00:00	2023-02-26T19:22:17+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	21	1.81							SAN FRANCISCO	CA	94112-1406	US			FALSE			FALSE
004-4986602-3333800	004-4986602-3333800	2023-02-26T02:07:13+00:00	2023-03-13T19:38:19+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	29.95	1.77							WEST PLAINS	MO	65775-4973	US			FALSE			FALSE
000-6660530-5949825	000-6660530-5949825	2023-02-26T02:06:03+00:00	2023-02-26T06:46:23+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	35	2.54	2.99					2.99	THOUSAND OAKS	CA	91360-7119	US			FALSE			FALSE
002-0243002-4450664	002-0243002-4450664	2023-02-26T02:04:44+00:00	2023-02-26T02:06:09+00:00	Cancelled	Amazon	Amazon.com			SecondDay	REDACTED_1	Cancelled	0										ALBUQUERQUE	NM	87110-8022	US			FALSE			FALSE
002-3335358-5354603	002-3335358-5354603	2023-02-26T02:04:27+00:00	2023-02-26T23:33:32+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	21	1.84							RIVERSIDE	CA	92508-3092	US			FALSE			FALSE
003-0896342-0340240	003-0896342-0340240	2023-02-26T02:02:14+00:00	2023-02-27T02:31:29+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95								Astoria	New York	11106	US			FALSE			FALSE
004-3092445-0098620	004-3092445-0098620	2023-02-26T02:00:58+00:00	2023-03-01T09:04:16+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	19	1.21	4.43					4.43	Stamford	ct	6907	US	US Core Free Shipping Promotion A3JU1FCINF5SD0		FALSE			FALSE
002-2639323-3626620	002-2639323-3626620	2023-02-26T01:59:41+00:00	2023-03-12T02:06:48+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	29.95	2.85							TORRANCE	CA	90502-2114	US			FALSE			FALSE
002-5539803-2349000	002-5539803-2349000	2023-02-26T01:57:48+00:00	2023-02-28T09:30:53+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	169.95	16.15							VENICE	CA	90291-3920	US			FALSE			FALSE
000-0902000-6535403	000-0902000-6535403	2023-02-26T01:52:52+00:00	2023-02-26T18:59:58+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	3.76							FAIRFIELD	CA	94533-5365	US			FALSE			FALSE
000-4035963-0663400	000-4035963-0663400	2023-02-26T01:52:16+00:00	2023-02-28T18:36:19+00:00	Cancelled	Amazon	Amazon.com			SecondDay	REDACTED_1	Cancelled	0										KELLOGG	IA	50135-8686	US			FALSE			FALSE
004-3693348-0939444	004-3693348-0939444	2023-02-26T01:50:12+00:00	2023-02-27T05:27:39+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95								WILBRAHAM	MA	01095-1318	US			FALSE			FALSE
000-2053632-6423408	000-2053632-6423408	2023-02-26T01:45:51+00:00	2023-03-11T23:27:31+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	28	2.17	1.38					1.38	CARLSBAD	CA	92008	US	US Core Free Shipping Promotion A3JU1FCINF5SD0		FALSE			FALSE
002-8833290-6633820	002-8833290-6633820	2023-02-26T01:37:01+00:00	2023-02-26T07:33:48+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	210								plymouth	pa	18651	US			FALSE			FALSE
003-6089055-5485852	003-6089055-5485852	2023-02-26T01:36:41+00:00	2023-02-26T18:23:26+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	210	19.95							VALLEY GLEN	CA	91401-2427	US			FALSE			FALSE
000-2836933-0805064	000-2836933-0805064	2023-02-26T01:33:32+00:00	2023-02-26T01:33:54+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_1	Cancelled	0										BELL CANYON	CA	91307-1003	US			FALSE			FALSE
000-9364554-2453828	000-9364554-2453828	2023-02-26T01:31:39+00:00	2023-03-04T20:15:43+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	31	1.71							HADAR	NE	68701-0201	US			FALSE			FALSE
000-3433545-6538640	000-3433545-6538640	2023-02-26T01:30:35+00:00	2023-02-28T06:39:09+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	210	10.5							Menomonee Falls	WI	53051	US			FALSE			FALSE
003-5809028-8364223	003-5809028-8364223	2023-02-26T01:26:52+00:00	2023-02-28T18:13:27+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	175	12.25							ISLAND LAKE	IL	60042-8487	US			FALSE			FALSE
002-0083362-8033860	002-0083362-8033860	2023-02-26T01:15:38+00:00	2023-03-01T00:54:04+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	245	21.74	1.49					1.49	Brooklyn	NY	11249	US	US Core Free Shipping Promotion A3JU1FCINF5SD0		FALSE			FALSE
003-0040334-3006653	003-0040334-3006653	2023-02-26T01:10:36+00:00	2023-02-27T01:46:35+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	210	15.75							COLUMBUS	OH	43212-1386	US			FALSE			FALSE
002-3642924-8003866	002-3642924-8003866	2023-02-26T01:09:42+00:00	2023-02-27T06:20:09+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	2.7							EAST LANSING	MI	48825-3801	US			FALSE			FALSE
003-3240306-3093049	003-3240306-3093049	2023-02-26T01:04:57+00:00	2023-02-27T00:07:29+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	245								BENSALEM	PA	19020-5308	US			FALSE			FALSE
002-0388884-8389000	002-0388884-8389000	2023-02-26T00:57:24+00:00	2023-02-26T18:24:17+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	31	2.95							LOS ANGELES	CA	90014-3073	US			FALSE			FALSE
002-6230835-6460253	002-6230835-6460253	2023-02-26T00:52:34+00:00	2023-02-27T21:48:16+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	19	1.66							SANTA BARBARA	CA	93105-2039	US			FALSE			FALSE
002-8003300-8280869	002-8003300-8280869	2023-02-26T00:50:27+00:00	2023-02-26T19:34:45+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	169.95	13.17							ENCINITAS	CA	92024-1108	US			FALSE			FALSE
000-0528433-3542646	000-0528433-3542646	2023-02-26T00:50:05+00:00	2023-02-28T19:31:32+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	44.95	2.58							LOYAL	OK	73756-5665	US			FALSE			FALSE
002-0345300-3440239	002-0345300-3440239	2023-02-26T00:47:23+00:00	2023-02-26T21:17:40+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_1	Shipped	1	USD	27.95	2.86	7.2	0.74					LAKEWOOD	CA	90712-1854	US			FALSE			FALSE
002-0664025-9980033	002-0664025-9980033	2023-02-26T00:46:49+00:00	2023-02-28T05:38:00+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	4.09							LEAWOOD	KS	66206-1836	US			FALSE			FALSE
004-3324808-0340260	004-3324808-0340260	2023-02-26T00:46:14+00:00	2023-03-01T10:27:10+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	210	12.6							PORT AUSTIN	MI	48467-9222	US			FALSE			FALSE
000-9658456-0350443	000-9658456-0350443	2023-02-26T00:44:45+00:00	2023-03-04T17:58:44+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	24								GREENSBURG	PA	15601-4308	US			FALSE			FALSE
000-3398803-8080804	000-3398803-8080804	2023-02-26T00:42:45+00:00	2023-02-28T20:23:10+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	44.95	4.61							CHICAGO	IL	60657-2369	US			FALSE			FALSE
002-8924394-2230662	002-8924394-2230662	2023-02-26T00:40:24+00:00	2023-03-12T12:15:15+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	29.95								BARRINGTON	NH	03825-5143	US			FALSE			FALSE
004-0863900-4600803	004-0863900-4600803	2023-02-26T00:38:57+00:00	2023-02-26T06:45:01+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	210	16.28							NAPERVILLE	IL	60565-3485	US			FALSE			FALSE
